folds,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1,0.12121212121212122,0.1111111111111111,0.030303030303030304,0.010101010101010102,0.15151515151515152,0.050505050505050504,0.13131313131313133,0.09090909090909091,0.010101010101010102,0.21212121212121213,0.13131313131313133,0.1111111111111111,0.16161616161616163,0.04040404040404041,0.0707070707070707,0.1414141414141414,0.050505050505050504,0.1111111111111111,0.12121212121212122,0.030303030303030304,0.10101010101010101,0.020202020202020204,0.1414141414141414,0.1919191919191919,0.10101010101010101,0.0,0.030303030303030304,0.04040404040404041,0.08080808080808081,0.1111111111111111
Adiac,0.02313624678663239,0.05141388174807198,0.04113110539845758,0.06426735218508997,0.04884318766066838,0.06940874035989718,0.02313624678663239,0.007712082262210797,0.038560411311053984,0.043701799485861184,0.030848329048843187,0.04627249357326478,0.02313624678663239,0.030848329048843187,0.012853470437017995,0.012853470437017995,0.005141388174807198,0.043701799485861184,0.06426735218508997,0.02570694087403599,0.033419023136246784,0.04884318766066838,0.03598971722365039,0.010282776349614395,0.012853470437017995,0.012853470437017995,0.07712082262210797,0.04113110539845758,0.002570694087403599,0.012853470437017995
ArrowHead,0.11428571428571428,0.3142857142857143,0.2,0.6,0.3142857142857143,0.11428571428571428,0.6285714285714286,0.2,0.4857142857142857,0.42857142857142855,0.3142857142857143,0.4,0.08571428571428572,0.6571428571428571,0.3142857142857143,0.3142857142857143,0.2857142857142857,0.05714285714285714,0.6,0.2,0.05714285714285714,0.6,0.4857142857142857,0.2857142857142857,0.42857142857142855,0.2,0.2857142857142857,0.2,0.4857142857142857,0.05714285714285714
