folds,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1,0.5816828262709711,0.7452279012294254,0.6133508662422154,0.7667324325021744,0.6436944254069112,0.7258736333457059,0.8167808533911066,0.6568979968965699,0.5785145581802431,0.7696025676499504,0.7426528411482051,0.6988008205757846,0.7386984070413385,0.786610754449099,0.773449491870008,0.6432409696211783,0.6355064442071394,0.7344210612745282,0.6277277221860058,0.7773831822082242,0.6461063847193762,0.7568903049835516,0.8235522097011508,0.550498630590474,0.6222351369486332,0.7496322790580169,0.7766223466494901,0.5134407266500243,0.67310875819529,0.7212774517407045
Adiac,2.1405555897867434,2.092507666695445,2.0173566219485437,2.067089761708848,2.0619906818170315,2.088282017315562,2.0716131663359225,2.02914740277096,2.0942863647840193,2.034991721881597,2.1183323577114415,2.047898465239542,2.094371373269451,2.059649561973167,2.102186661689019,2.060499461257006,2.0702486044877926,2.1216421216511128,2.1102449301481023,2.071706659195871,2.0829104508530394,2.1163748579917727,2.0165783104834363,2.093392569622898,2.1022513688743607,2.066399407415986,2.061452257251795,2.0931372024746686,2.0699853442770064,2.0600392923427204
ArrowHead,0.4093678634802662,0.3825752073444366,0.3825752073444366,0.38257520734443656,0.3825752073444366,0.38257520734443656,0.4093678634802662,0.3825752073444366,0.4199330820971311,0.41993308209713115,0.3825752073444366,0.4093678634802662,0.4199330820971311,0.4199330820971312,0.3825752073444366,0.3825752073444366,0.4199330820971311,0.41993308209713115,0.38257520734443656,0.3825752073444366,0.41993308209713115,0.38257520734443656,0.4199330820971311,0.4199330820971311,0.41993308209713115,0.3825752073444366,0.4199330820971311,0.3825752073444366,0.4199330820971311,0.41993308209713115
