folds,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
ACSF1,0.20691925027222885,0.23217592288356217,0.21278141887249172,0.23625636443118056,0.20107845337016053,0.2603389285777688,0.28576038159665673,0.203043645515266,0.20103509569764005,0.28595274054867376,0.2639512541216537,0.24426331939364831,0.2933976291447917,0.24306936590215114,0.2652990076530626,0.22985530223460693,0.22247666794104942,0.26461282566260547,0.21434544854493634,0.265182309720997,0.21645841386901718,0.2720096861609839,0.2902238049394578,0.17339499442379358,0.19509294761491383,0.2613152835032875,0.2669902138272996,0.19428400854105066,0.2439754768915589,0.2628639511885786
Adiac,0.4731627007760426,0.4517905388796525,0.45602996815889923,0.46234338783046774,0.4597124907158545,0.4817473937072815,0.47183554265346006,0.46053333787708944,0.4732046647629044,0.4698815152599506,0.4697138089348227,0.46860128844936905,0.4697821964350244,0.46513804799118286,0.47367784483586195,0.4739362273088783,0.4835038194331702,0.49123488803469467,0.46919796363974037,0.45799240384569884,0.4653709874769347,0.4794943907046721,0.4585943757580786,0.46214135105019716,0.4676269932014791,0.46387337439713444,0.47124760288407097,0.45619866667280595,0.4661533585314872,0.46919479917809787
ArrowHead,0.3567062495616045,0.31046529418516955,0.31046529418516955,0.3104652941851695,0.31046529418516955,0.3104652941851695,0.3567062495616045,0.31046529418516955,0.37903884369577406,0.37903884369577406,0.31046529418516955,0.35670624956160446,0.379038843695774,0.3790388436957741,0.31046529418516955,0.31046529418516955,0.37903884369577406,0.37903884369577406,0.3104652941851695,0.31046529418516955,0.37903884369577406,0.3104652941851695,0.37903884369577406,0.37903884369577406,0.37903884369577406,0.31046529418516955,0.37903884369577406,0.31046529418516955,0.37903884369577406,0.37903884369577406
